name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category_x,id,Name,category_y,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station
Please Don't Tell,40.727098,-73.983763,False,10009.0,New York,NY,$$$,4.0,https://www.yelp.com/biz/please-dont-tell-new-york-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1593,[],lounges,aiRctIzCj9J3UqBHd-Z3HQ,Please Don’t Tell,Lounges,Pricey,Pricey,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,,,,No,Street,,,Yes,,No,,Intimate,,Average,,35.0,6.0,60.0,60.0,7.0,30.0,60.0,,18.0,6.0,10.0,60.0,1.0,,4.0,,
Reservoir Bar,40.733215,-73.993751,False,10003.0,New York,NY,$$,3.5,https://www.yelp.com/biz/reservoir-bar-new-york?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,224,"['delivery', 'pickup']","sportsbars,tradamerican",KRfq8OvEA7aJmczAQ-8pkQ,Reservoir Bar,"Sports Bars,American (Traditional)",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,No,,Free,,"Divey, Casual",Casual,Average,Juke Box,60.0,26.0,60.0,60.0,20.0,36.0,60.0,1.0,60.0,8.0,12.0,60.0,10.0,3.0,8.0,,1.0
Khyber Pass,40.7286266,-73.98837540000001,False,10003.0,New York,NY,$$,3.5,https://www.yelp.com/biz/khyber-pass-new-york-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,322,"['delivery', 'pickup']",afghani,S37Fd4Jrwuv6R1DukmlqSQ,Khyber Pass,Afghan,$11-30,$11-30,"
                                A
                            ",29,39,73,127,54,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,,54.0,15.0,60.0,60.0,14.0,41.0,60.0,,41.0,10.0,23.0,60.0,10.0,2.0,3.0,,
Noreetuh,40.727275,-73.985221,False,10009.0,New York,NY,$$$,4.0,https://www.yelp.com/biz/noreetuh-new-york?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,372,[],"newamerican,hawaiian",rCpO-kMHljieU0geK0RJQw,Noreetuh,"American (New),Hawaiian",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,No,No,Street,,No,Yes,Yes,No,,Trendy,Casual,Average,,37.0,7.0,60.0,60.0,9.0,35.0,60.0,,23.0,8.0,12.0,60.0,3.0,,3.0,,
David's Cafe,40.726931,-73.98434289,False,10009.0,New York,NY,$$,4.0,https://www.yelp.com/biz/davids-cafe-new-york?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,153,"['delivery', 'pickup']","newamerican,french,cafes",3V20VbC45XL4TBYTL9DrOg,David’s Cafe,"American (New),French,Cafes",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,,36.0,6.0,60.0,60.0,8.0,29.0,60.0,,21.0,7.0,12.0,60.0,1.0,,3.0,,
Caracas Arepa Bar,40.726965500000006,-73.9854223,False,10009.0,New York,NY,$$,4.0,https://www.yelp.com/biz/caracas-arepa-bar-new-york?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,2475,[],"venezuelan,bars",iBm8YTqNwrddsxWdqLPK-A,Caracas Arepa Bar,"Venezuelan,Bars",$11-30,$11-30,"
                                A
                            ",49,85,320,933,1090,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,,34.0,6.0,60.0,60.0,10.0,34.0,60.0,,24.0,9.0,14.0,60.0,3.0,,3.0,,
Yuca Bar,40.7262,-73.9836,False,10009.0,New York,NY,$$,4.0,https://www.yelp.com/biz/yuca-bar-new-york?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1643,[],"latin,tapas,cocktailbars",AgAkUVLN_axMY-bzbNCfCw,Yuca Bar,"Latin American,Tapas Bars,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,No,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Loud,,38.0,5.0,60.0,60.0,7.0,35.0,60.0,,20.0,2.0,9.0,60.0,2.0,,3.0,,
Desnuda,40.726255,-73.9843,False,10009.0,New York,NY,$$$,4.0,https://www.yelp.com/biz/desnuda-new-york-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,378,[],"seafood,latin,wine_bars",odX0anvOSQ_X4SXdoqJFNQ,Desnuda,"Seafood,Latin American,Wine Bars",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,No,No,,No,,Intimate,Casual,Average,Background,36.0,5.0,60.0,60.0,7.0,28.0,60.0,,19.0,3.0,10.0,60.0,2.0,,3.0,,
Arte Restaurant,40.7325058,-73.99455261,False,10003.0,New York,NY,$$$,3.5,https://www.yelp.com/biz/arte-restaurant-new-york-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,86,"['delivery', 'pickup']",italian,ycsULlWDvuj-jop3VESy4Q,Arte Restaurant,Italian,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,"Intimate, Romantic, Classy",Casual,Average,,60.0,26.0,60.0,60.0,19.0,36.0,60.0,1.0,60.0,8.0,11.0,60.0,10.0,3.0,5.0,,1.0
Avant Garden,40.7261499,-73.98402,False,10009.0,New York,NY,$$$,4.5,https://www.yelp.com/biz/avant-garden-new-york?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,252,[],"newamerican,vegan,vegetarian",jvPYm9rYK-5ddnjU30Oz4Q,Avant Garden,"American (New),Vegan,Vegetarian",$31-60,$31-60,"
                                A
                            ",9,8,16,53,166,Yes,Beer & Wine Only,,No,,,No,Street,,No,Yes,,No,,Intimate,Casual,Average,,36.0,5.0,60.0,60.0,7.0,32.0,60.0,,20.0,3.0,9.0,56.0,2.0,,3.0,,
The Summit Bar,40.72503,-73.97845840000001,False,10009.0,New York,NY,$$,4.0,https://www.yelp.com/biz/the-summit-bar-new-york?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,381,[],"cocktailbars,newamerican",vwVRoM9gVWuwJw1_6xfyag,The Summit Bar,"Cocktail Bars,American (New)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,No,Yes,,Free,,Trendy,Casual,Average,Background,26.0,1.0,60.0,39.0,3.0,38.0,18.0,,12.0,2.0,3.0,36.0,1.0,,5.0,,
Claudette,40.73303676,-73.99602869,False,10011.0,New York,NY,$$$,4.0,https://www.yelp.com/biz/claudette-new-york?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,309,"['delivery', 'pickup']",french,aTFkjo0scqmOgsFF5kuGXg,Claudette,French,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,"Trendy, Classy",Casual,Average,,60.0,27.0,60.0,60.0,20.0,27.0,60.0,,46.0,6.0,7.0,60.0,10.0,5.0,4.0,,1.0
Alta,40.73451638,-73.99833696,False,10011.0,New York,NY,$$$,4.0,https://www.yelp.com/biz/alta-new-york?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1722,[],"tapas,mediterranean,spanish",XEugUtbw4rRmGr9S1XA-aQ,Alta,"Tapas Bars,Mediterranean,Spanish",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,Romantic,Casual,Loud,,60.0,18.0,60.0,60.0,14.0,33.0,60.0,,34.0,7.0,10.0,60.0,2.0,5.0,3.0,,2.0
Baby Brasa,40.73595,-74.0012,False,10014.0,New York,NY,$$,3.5,https://www.yelp.com/biz/baby-brasa-new-york-4?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,178,"['delivery', 'pickup']","peruvian,latin,cocktailbars",J6EsXebZbacSOoIjpQRocQ,Baby Brasa,"Peruvian,Latin American,Cocktail Bars",$11-30,$11-30,"
                                C
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,No,,"Casual, Trendy",Casual,Average,,50.0,18.0,60.0,60.0,11.0,36.0,60.0,1.0,25.0,2.0,8.0,60.0,2.0,4.0,3.0,,2.0
La Nonna Ristorante & Bar,40.71846879,-73.96391855,False,11249.0,Brooklyn,NY,$$,4.0,https://www.yelp.com/biz/la-nonna-ristorante-and-bar-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,237,"['delivery', 'pickup']","italian,cocktailbars,wine_bars",s5nPO911cYB2chdwqSqT9g,La Nonna Ristorante & Bar,"Italian,Cocktail Bars,Wine Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Garage, Street",,Yes,Yes,Yes,Free,,Intimate,Casual,Average,,18.0,6.0,42.0,13.0,7.0,13.0,27.0,,22.0,2.0,7.0,16.0,,,3.0,,
Friducha,40.73152,-73.95432,False,11222.0,Brooklyn,NY,$$,4.0,https://www.yelp.com/biz/friducha-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,42,"['pickup', 'delivery']","mexican,bars",l0ZOGV9tohkpfHiZ-3XSRg,Friducha,"Mexican,Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,,,,,,,Street,,Yes,No,,,,Casual,Casual,,,36.0,12.0,31.0,24.0,7.0,30.0,19.0,4.0,9.0,3.0,2.0,15.0,,1.0,4.0,1.0,
Caf√© Henri,40.742559,-73.95369699999999,False,11101.0,Long Island City,NY,$$,4.0,https://www.yelp.com/biz/caf%C3%A9-henri-long-island-city-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,628,[],"french,breakfast_brunch,cafes",gISZs8okQgFIpd-yz9aC4w,Café Henri,"French,Breakfast & Brunch,Cafes",$11-30,$11-30,"
                                A
                            ",29,27,91,257,225,Yes,Beer & Wine Only,,No,,,Yes,Street,,Yes,No,,No,,Casual,Casual,Average,,13.0,5.0,23.0,10.0,1.0,14.0,11.0,4.0,11.0,,1.0,20.0,1.0,3.0,2.0,,1.0
Blue Eyes Restaurant,40.74159043,-74.02616293,False,7030.0,Hoboken,NJ,$$,3.5,https://www.yelp.com/biz/blue-eyes-restaurant-hoboken?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,217,"['delivery', 'pickup']","pizza,cafes,italian",M7bo7h-S4HqJfIYYghtXOQ,Blue Eyes Restaurant,"Pizza,Cafes,Italian",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,"Garage, Street",,Yes,No,Yes,Free,,Casual,Casual,Average,,23.0,8.0,22.0,18.0,1.0,8.0,18.0,,9.0,,1.0,24.0,1.0,,3.0,,
Del Frisco's Grille,40.73860604,-74.02764916,False,7030.0,Hoboken,NJ,$$$,3.5,https://www.yelp.com/biz/del-friscos-grille-hoboken?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,299,[],"newamerican,steak,cocktailbars",Vyq_AKX1k7M8CLH4Qq1maA,Del Frisco’s Grille,"American (New),Steakhouses,Cocktail Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Garage, Street",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,,42.0,17.0,41.0,25.0,2.0,12.0,29.0,,20.0,1.0,1.0,25.0,1.0,,3.0,,1.0
Spice,40.7444954,-73.9533234,False,11101.0,Long Island City,NY,$$,3.0,https://www.yelp.com/biz/spice-long-island-city?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,224,"['delivery', 'pickup']","thai,cocktailbars",sSkLiIMnOBaN-XKwV5r3Cg,Spice,"Thai,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",53,25,35,70,42,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,,13.0,5.0,27.0,12.0,1.0,21.0,12.0,4.0,14.0,,2.0,18.0,,3.0,3.0,,1.0
Manetta's Ristorante,40.742934999999996,-73.951929,False,11101.0,Long Island City,NY,$$,4.0,https://www.yelp.com/biz/manettas-ristorante-long-island-city?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,328,"['pickup', 'delivery']",italian,oUVX94JtKyLPXozC2hemCg,Manetta’s Ristorante,Italian,$11-30,$11-30,"
                                C
                            ",13,26,39,98,153,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,,13.0,5.0,21.0,9.0,2.0,18.0,11.0,4.0,11.0,,2.0,15.0,1.0,3.0,1.0,,2.0
Jora Restaurant & Bar,40.7438054,-73.9515007,False,11101.0,Long Island City,NY,$$,4.5,https://www.yelp.com/biz/jora-restaurant-and-bar-long-island-city?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,433,['restaurant_reservation'],"peruvian,cocktailbars,tapas",Sj3JYCbaEFrAqUzRrenQbg,Jora Restaurant & Bar,"Peruvian,Cocktail Bars,Tapas Bars",$11-30,$11-30,"
                                B
                            ",9,23,32,124,246,Yes,Full Bar,,No,,No,No,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,,15.0,6.0,23.0,11.0,2.0,20.0,12.0,4.0,13.0,,3.0,15.0,1.0,3.0,2.0,,1.0
Croxley's Ale House - Brooklyn,40.716096,-73.964839,False,11249.0,Brooklyn,NY,$$,3.5,https://www.yelp.com/biz/croxleys-ale-house-brooklyn-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,266,['delivery'],"sportsbars,chicken_wings",lFPumaCSb159q18nKXnEzg,Croxley’s Ale House - Brooklyn,"Sports Bars,Chicken Wings",$11-30,$11-30,,41,21,33,79,92,Yes,Full Bar,,Yes,,No,No,Street,,Yes,No,Yes,Free,,Casual,,Average,,20.0,5.0,46.0,14.0,4.0,17.0,23.0,,29.0,4.0,7.0,19.0,,,4.0,,
Aurora,40.716054,-73.964771,False,11249.0,Brooklyn,NY,$$,4.0,https://www.yelp.com/biz/aurora-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,522,"['delivery', 'pickup']","italian,comfortfood",a4WZUTKn90dOkeY38JHNjQ,Aurora,"Italian,Comfort Food",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Romantic,Casual,Average,,20.0,5.0,47.0,15.0,4.0,17.0,25.0,,29.0,4.0,7.0,19.0,,,4.0,,
Shelter Pizza,40.71967,-73.96084990000001,False,11249.0,Brooklyn,NY,$$,3.0,https://www.yelp.com/biz/shelter-pizza-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,232,"['pickup', 'delivery']","bars,pizza,empanadas",TNGuA8P2b10vaZT1CiuQMw,Shelter Pizza,"Bars,Pizza,Empanadas",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Hipster,Casual,Average,,23.0,5.0,60.0,18.0,7.0,14.0,36.0,,24.0,2.0,2.0,17.0,,1.0,4.0,,
Viva Toro,40.7166,-73.96136,False,11249.0,Brooklyn,NY,$$,3.0,https://www.yelp.com/biz/viva-toro-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,407,"['pickup', 'delivery', 'restaurant_reservation']","bars,mexican,latin",5Ia7a72M6b8ht88mD_E3-A,Viva Toro,"Bars,Mexican,Latin American",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Very Loud,DJ,33.0,7.0,60.0,30.0,7.0,22.0,42.0,,32.0,4.0,8.0,32.0,,1.0,4.0,,
Giando on the Water,40.71076633,-73.96926634,False,11211.0,Brooklyn,NY,$$$,3.5,https://www.yelp.com/biz/giando-on-the-water-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,159,[],"italian,venues",bJwcf-h06wX6Yo3kVkajww,Giando on the Water,"Italian,Venues & Event Spaces",$31-60,$31-60,"
                                A
                            ",26,19,24,32,58,Yes,Full Bar,,Yes,,,Yes,Valet,,No,Yes,,No,,Classy,Dressy,Average,,3.0,2.0,18.0,7.0,1.0,13.0,9.0,1.0,11.0,,2.0,8.0,,,1.0,,
Zablozki's,40.71834629,-73.95998833,False,11211.0,Brooklyn,NY,$,4.0,https://www.yelp.com/biz/zablozkis-brooklyn-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,137,[],pubs,yaD4coYkCLtq6sn3692CRw,Zablozki’s,Pubs,Inexpensive,Inexpensive,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,,,,No,Street,,,No,,No,,Casual,,Average,Background,27.0,5.0,60.0,23.0,7.0,19.0,45.0,,28.0,3.0,3.0,24.0,,1.0,4.0,,
Barano,40.710370000000005,-73.96794,False,11249.0,Brooklyn,NY,$$$,4.5,https://www.yelp.com/biz/barano-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,190,"['pickup', 'delivery']","pizza,italian",rJfGgBleDYCVq2rkBr_w-Q,Barano,"Pizza,Italian",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,,4.0,2.0,23.0,7.0,1.0,15.0,10.0,1.0,12.0,1.0,2.0,13.0,,,1.0,,
Patrizia's of Williamsburg,40.71088207,-73.96741817,False,11249.0,Brooklyn,NY,$$,4.0,https://www.yelp.com/biz/patrizias-of-williamsburg-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,525,"['pickup', 'delivery']","pizza,italian",LRgB2kEKtBxqIxNksTO_PQ,Patrizia’s of Williamsburg,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,,8.0,3.0,25.0,8.0,1.0,16.0,11.0,1.0,12.0,1.0,2.0,13.0,,,1.0,,
Diner,40.71069,-73.96559,False,11249.0,Brooklyn,NY,$$,4.0,https://www.yelp.com/biz/diner-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,710,[],"diners,newamerican,breakfast_brunch",l2u-IHL-rNz0uvn6-UC-Rw,Diner,"Diners,American (New),Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",32,72,94,242,270,Yes,Full Bar,,No,,,Yes,Street,,Yes,No,,No,,Hipster,,Average,,14.0,3.0,28.0,13.0,2.0,23.0,13.0,1.0,15.0,1.0,3.0,23.0,,,1.0,,
Rabbithole Restaurant,40.71229328,-73.96286879,False,11211.0,Brooklyn,NY,$$,4.0,https://www.yelp.com/biz/rabbithole-restaurant-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,723,[],"newamerican,breakfast_brunch",np98mkA22LYf6kCwCL59pw,Rabbithole Restaurant,"American (New),Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,No,,No,,Hipster,Casual,Average,,29.0,8.0,60.0,28.0,1.0,39.0,32.0,,27.0,3.0,4.0,24.0,1.0,,4.0,,
Salt + Charcoal,40.714529999999996,-73.96135109999999,False,11249.0,Brooklyn,NY,$$,4.0,https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,266,"['delivery', 'pickup', 'restaurant_reservation']","japanese,asianfusion,steak",m1cJLpDN4B-_0hGgPfe5OA,Salt + Charcoal,"Japanese,Asian Fusion,Steakhouses",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,Trendy,Casual,Average,,32.0,6.0,60.0,31.0,5.0,25.0,43.0,,37.0,3.0,7.0,37.0,1.0,1.0,3.0,,
Peter Luger,40.709945000000005,-73.962478,False,11211.0,Brooklyn,NY,$$$$,4.0,https://www.yelp.com/biz/peter-luger-brooklyn-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,4885,[],steak,4yPqqJDJOQX69gC66YUDkA,Peter Luger,Steakhouses,Above $61,Above $61,"
                                A
                            ",0,0,0,0,0,No,Full Bar,,No,,,No,Street,,No,Yes,,No,,,Casual,Average,,30.0,9.0,45.0,25.0,1.0,35.0,22.0,,19.0,1.0,2.0,38.0,1.0,1.0,2.0,,
Sea,40.718070000000004,-73.960044,False,11211.0,Brooklyn,NY,$$,3.5,https://www.yelp.com/biz/sea-brooklyn-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,2683,"['pickup', 'delivery']","thai,cocktailbars",QVWmn5jmy_TPmg0G71Dk5g,Sea,"Thai,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",264,301,560,974,585,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,,No,,Trendy,Casual,Loud,,27.0,6.0,60.0,26.0,7.0,20.0,47.0,,28.0,3.0,5.0,24.0,,1.0,4.0,,
Clinton Hall,40.71502,-73.95903,False,11211.0,Brooklyn,NY,$$,3.0,https://www.yelp.com/biz/clinton-hall-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,38,"['pickup', 'delivery']","beergardens,bars,newamerican",j_cpaoMtVJ26i6YPUB04EA,Clinton Hall,"Beer Gardens,Bars,American (New)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,,,Yes,No,Yes,Free,,Trendy,,,,37.0,5.0,60.0,33.0,5.0,23.0,48.0,,26.0,3.0,3.0,36.0,1.0,1.0,3.0,,
Walter Foods,40.713588,-73.958488,False,11211.0,Brooklyn,NY,$$,4.0,https://www.yelp.com/biz/walter-foods-brooklyn?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,487,[],"tradamerican,cocktailbars",ndRkgrkoCugt2qy0LMVQ_Q,Walter Foods,"American (Traditional),Cocktail Bars",$11-30,$11-30,"
                                B
                            ",20,27,63,168,209,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,,No,,Hipster,Casual,Average,,37.0,7.0,60.0,32.0,4.0,32.0,37.0,,22.0,3.0,3.0,36.0,1.0,1.0,3.0,,
